model,block,train,test,perfect_over_loc,learned_over_loc,capture,pred_corr
ridge,ABC,plant-pollinator-mpl-062,NDC-substances,1.9382074303228396,2.005080799933865,1.0712778085630956,0.9129648576567949
gbt,ABC,plant-pollinator-mpl-062,NDC-substances,1.9382074303228396,1.8298664374835796,0.8845234120540064,0.8685574790301319
ridge,A,plant-pollinator-mpl-062,DAWN,1.0417909408473682,0.9730800941607469,-0.6441564916562138,0.9295339456737711
ridge,AB,plant-pollinator-mpl-062,DAWN,1.0417909408473682,1.0957550071555786,2.291286226488695,0.9311669817599336
ridge,ABC,plant-pollinator-mpl-062,DAWN,1.0417909408473682,1.076361386937587,1.8272234457816907,0.9316271740381397
gbt,ABC,plant-pollinator-mpl-062,DAWN,1.0417909408473682,1.1328109675699183,3.1779846272181262,0.7074114676320352
ridge,A,plant-pollinator-mpl-062,congress-bills,1.066851977621039,1.03793087801764,0.5673860275705996,0.8040597457536095
ridge,AB,plant-pollinator-mpl-062,congress-bills,1.066851977621039,1.112142332507992,1.6774721780661228,0.8347900016873774
ridge,ABC,plant-pollinator-mpl-062,congress-bills,1.066851977621039,1.099356594952777,1.4862177378804797,0.7868343464105553
gbt,ABC,plant-pollinator-mpl-062,congress-bills,1.066851977621039,1.063782957000653,0.9540922986933419,0.253747369256485
ridge,A,plant-pollinator-mpl-062,tags-math-sx,1.1319030898951705,1.1955009188651367,1.4821557176599143,0.9398214745986844
ridge,AB,plant-pollinator-mpl-062,tags-math-sx,1.1319030898951705,1.2738524813302978,2.076164262322748,0.931359227617625
ridge,ABC,plant-pollinator-mpl-062,tags-math-sx,1.1319030898951705,1.2657599434605373,2.0148121144982203,0.9336036792606397
gbt,ABC,plant-pollinator-mpl-062,tags-math-sx,1.1319030898951705,1.1652089586352932,1.2525025665933402,0.7815991210766778
ridge,A,plant-pollinator-mpl-062,tags-ask-ubuntu,1.1923896562998082,1.292367411324294,1.5196628391948819,0.9353660394299544
ridge,AB,plant-pollinator-mpl-062,tags-ask-ubuntu,1.1923896562998082,1.3631393904239677,1.887520344950737,0.9319742968856037
ridge,ABC,plant-pollinator-mpl-062,tags-ask-ubuntu,1.1923896562998082,1.3629540294676366,1.8865568786194582,0.9311756930230563
gbt,ABC,plant-pollinator-mpl-062,tags-ask-ubuntu,1.1923896562998082,1.2381720458684429,1.2379670011847737,0.7737987383502186
ridge,A,plant-pollinator-mpl-062,cs-cocitations,1.498426821066899,1.32444826846508,0.6509446417241108,0.611278975904261
ridge,AB,plant-pollinator-mpl-062,cs-cocitations,1.498426821066899,1.400291677462405,0.8031102271052901,0.6183541309395663
ridge,ABC,plant-pollinator-mpl-062,cs-cocitations,1.498426821066899,1.397010804687542,0.796527770792365,0.6207437053090058
gbt,ABC,plant-pollinator-mpl-062,cs-cocitations,1.498426821066899,1.2284715251925642,0.45838529456242627,0.4666062988437948
ridge,A,plant-pollinator-mpl-062,diseasome,3.9900640519565753,1.00021095695066,7.055265271727172e-05,0.2997202740188008
ridge,AB,plant-pollinator-mpl-062,diseasome,3.9900640519565753,1.0026933644114722,0.000900771476687845,0.33663947643387976
ridge,ABC,plant-pollinator-mpl-062,diseasome,3.9900640519565753,1.0033705633621437,0.001127254568322086,0.3486788588008298
gbt,ABC,plant-pollinator-mpl-062,diseasome,3.9900640519565753,1.4680174187816557,0.15652421173901085,0.3840024810919214
ridge,A,plant-pollinator-mpl-062,hospital-lyon,1.0879241574641232,1.000454716992711,0.0051716957640052345,0.7637329104849634
ridge,AB,plant-pollinator-mpl-062,hospital-lyon,1.0879241574641232,1.0966104108112467,1.0987925684777569,0.894980904213734
ridge,ABC,plant-pollinator-mpl-062,hospital-lyon,1.0879241574641232,1.0954250523769236,1.0853109671919354,0.885330384225827
gbt,ABC,plant-pollinator-mpl-062,hospital-lyon,1.0879241574641232,0.9995633378470308,-0.00496635015407912,-0.5833861020708369
ridge,A,plant-pollinator-mpl-062,house-committees,6.46048355911533,1.3725703606946218,0.0682302870544643,0.319997415738194
ridge,AB,plant-pollinator-mpl-062,house-committees,6.46048355911533,1.3034046629409652,0.05556369864615448,0.35101052400829064
ridge,ABC,plant-pollinator-mpl-062,house-committees,6.46048355911533,1.319153713564553,0.05844788471742237,0.3343420271791349
gbt,ABC,plant-pollinator-mpl-062,house-committees,6.46048355911533,1.1297081680841095,0.02375397099540464,0.19157701925767887
ridge,A,plant-pollinator-mpl-062,hypertext-conference,1.1388262015279327,1.1349965645983335,0.9724141632670934,0.9390430538896247
ridge,AB,plant-pollinator-mpl-062,hypertext-conference,1.1388262015279327,1.1642679128771782,1.1832630373029873,0.9515913814273658
ridge,ABC,plant-pollinator-mpl-062,hypertext-conference,1.1388262015279327,1.163455319915096,1.1774097260898397,0.9481038133302614
gbt,ABC,plant-pollinator-mpl-062,hypertext-conference,1.1388262015279327,0.9983325149075419,-0.01201131396022931,0.249466601120399
ridge,A,plant-pollinator-mpl-062,invs13,1.2663198563455473,0.9991342668085603,-0.0032507271643928684,0.10578361070682574
ridge,AB,plant-pollinator-mpl-062,invs13,1.2663198563455473,0.9911801862467285,-0.033117371998833744,0.3319741378375307
ridge,ABC,plant-pollinator-mpl-062,invs13,1.2663198563455473,0.9909384276821146,-0.0340251472129367,0.32592135567773345
gbt,ABC,plant-pollinator-mpl-062,invs13,1.2663198563455473,1.0033327112772559,0.012513942155825264,-0.03730233258815016
ridge,A,plant-pollinator-mpl-062,math-cocitations,1.8053571194025417,0.9984281587578958,-0.00195173197608319,0.20361765969609102
ridge,AB,plant-pollinator-mpl-062,math-cocitations,1.8053571194025417,1.0247773293576654,0.03076564267047965,0.2694042808732102
ridge,ABC,plant-pollinator-mpl-062,math-cocitations,1.8053571194025417,1.0248111062530927,0.030807582940967766,0.26846657357702297
gbt,ABC,plant-pollinator-mpl-062,math-cocitations,1.8053571194025417,1.0296443469432812,0.036808946278730395,0.2841839403604925
ridge,A,plant-pollinator-mpl-062,neuro-cocitations,2.1242543379282326,1.0809291032478512,0.07198469289163405,0.37861721100019896
ridge,AB,plant-pollinator-mpl-062,neuro-cocitations,2.1242543379282326,1.2445037083683521,0.21748077825425313,0.4518937400522656
ridge,ABC,plant-pollinator-mpl-062,neuro-cocitations,2.1242543379282326,1.2079351043573996,0.18495379323203753,0.42862376429311266
gbt,ABC,plant-pollinator-mpl-062,neuro-cocitations,2.1242543379282326,1.1754225817558714,0.15603460519364226,0.4571280475222101
ridge,A,plant-pollinator-mpl-062,physics-cocitations,1.8439255034952018,1.030704788824616,0.036383292953523695,0.31700978557021536
ridge,AB,plant-pollinator-mpl-062,physics-cocitations,1.8439255034952018,1.131970032050701,0.1563763999359349,0.3962180210543985
ridge,ABC,plant-pollinator-mpl-062,physics-cocitations,1.8439255034952018,1.129506862271968,0.15345769470836268,0.39826580371318077
gbt,ABC,plant-pollinator-mpl-062,physics-cocitations,1.8439255034952018,1.0435323034621555,0.05158311163943043,0.31808413598996493
ridge,A,plant-pollinator-mpl-062,plant-pollinator-mpl-014,2.5834026366365537,1.0,0.0,
ridge,AB,plant-pollinator-mpl-062,plant-pollinator-mpl-014,2.5834026366365537,1.0,0.0,
ridge,ABC,plant-pollinator-mpl-062,plant-pollinator-mpl-014,2.5834026366365537,1.0,0.0,
gbt,ABC,plant-pollinator-mpl-062,plant-pollinator-mpl-014,2.5834026366365537,1.3476670861768552,0.21956960164937311,0.7672824484995554
ridge,A,plant-pollinator-mpl-062,plant-pollinator-mpl-015,1.4102516667953713,1.0543112841549573,0.1323852857910439,0.6278690773968199
ridge,AB,plant-pollinator-mpl-062,plant-pollinator-mpl-015,1.4102516667953713,1.1876485934476857,0.457398735058114,0.7674099470691325
ridge,ABC,plant-pollinator-mpl-062,plant-pollinator-mpl-015,1.4102516667953713,1.157839740983303,0.38473881706867413,0.7343475734418733
gbt,ABC,plant-pollinator-mpl-062,plant-pollinator-mpl-015,1.4102516667953713,1.086084997471742,0.20983460748419117,0.6076442887342672
ridge,A,plant-pollinator-mpl-062,plant-pollinator-mpl-016,3.056933205825239,1.0,0.0,
ridge,AB,plant-pollinator-mpl-062,plant-pollinator-mpl-016,3.056933205825239,1.0,0.0,
ridge,ABC,plant-pollinator-mpl-062,plant-pollinator-mpl-016,3.056933205825239,1.0,0.0,
gbt,ABC,plant-pollinator-mpl-062,plant-pollinator-mpl-016,3.056933205825239,1.1321715671845347,0.06425661601953071,0.3797965715146523
ridge,A,plant-pollinator-mpl-062,plant-pollinator-mpl-021,2.745487382389059,1.1179631848090315,0.06758180322539745,0.5013887243936898
ridge,AB,plant-pollinator-mpl-062,plant-pollinator-mpl-021,2.745487382389059,1.302616649986424,0.17337086079203323,0.6591602134213814
ridge,ABC,plant-pollinator-mpl-062,plant-pollinator-mpl-021,2.745487382389059,1.284866510019945,0.16320170108021437,0.6430596904665205
gbt,ABC,plant-pollinator-mpl-062,plant-pollinator-mpl-021,2.745487382389059,1.2020943398917725,0.11578103739436076,0.5157962995451898
ridge,A,plant-pollinator-mpl-062,plant-pollinator-mpl-034,5.693354349219635,1.0,0.0,
ridge,AB,plant-pollinator-mpl-062,plant-pollinator-mpl-034,5.693354349219635,1.0,0.0,
ridge,ABC,plant-pollinator-mpl-062,plant-pollinator-mpl-034,5.693354349219635,1.0,0.0,
gbt,ABC,plant-pollinator-mpl-062,plant-pollinator-mpl-034,5.693354349219635,0.9454355382801334,-0.011625898591897086,-0.23883755614760563
ridge,A,plant-pollinator-mpl-062,plant-pollinator-mpl-044,2.6781507980073496,0.9862808073889887,-0.00817518463019031,0.397924892289704
ridge,AB,plant-pollinator-mpl-062,plant-pollinator-mpl-044,2.6781507980073496,1.1934686168906141,0.11528678895862064,0.5961541068708602
ridge,ABC,plant-pollinator-mpl-062,plant-pollinator-mpl-044,2.6781507980073496,1.1610884605702667,0.0959916479267206,0.555965773327386
gbt,ABC,plant-pollinator-mpl-062,plant-pollinator-mpl-044,2.6781507980073496,1.22017744030626,0.13120241671231245,0.5444820544479455
ridge,A,plant-pollinator-mpl-062,plant-pollinator-mpl-049,3.7357043527991034,0.9348170497780813,-0.02382675238836577,-0.22320643220588587
ridge,AB,plant-pollinator-mpl-062,plant-pollinator-mpl-049,3.7357043527991034,1.1216147607492148,0.044454643143284726,0.5445846775184253
ridge,ABC,plant-pollinator-mpl-062,plant-pollinator-mpl-049,3.7357043527991034,1.0321546111760802,0.011753686447579915,-0.08634720832129184
gbt,ABC,plant-pollinator-mpl-062,plant-pollinator-mpl-049,3.7357043527991034,1.1793384341405608,0.06555475702521228,0.527509186557517
ridge,A,plant-pollinator-mpl-062,plant-pollinator-mpl-057,1.8564782392421568,1.0232678379688742,0.027166875820992777,0.5818767301197487
ridge,AB,plant-pollinator-mpl-062,plant-pollinator-mpl-057,1.8564782392421568,1.181874578976772,0.2123516636426177,0.6846579960418893
ridge,ABC,plant-pollinator-mpl-062,plant-pollinator-mpl-057,1.8564782392421568,1.1463940098574175,0.17092554504006105,0.6612417841033881
gbt,ABC,plant-pollinator-mpl-062,plant-pollinator-mpl-057,1.8564782392421568,1.0864293588800502,0.1009124983216457,0.4299643787561337
ridge,A,plant-pollinator-mpl-062,senate-committees,1.3189930045470284,1.1417013436615453,0.4442145803879364,0.7816458491472821
ridge,AB,plant-pollinator-mpl-062,senate-committees,1.3189930045470284,1.2308156711790745,0.7235759652686864,0.8359402407278748
ridge,ABC,plant-pollinator-mpl-062,senate-committees,1.3189930045470284,1.2087614562850626,0.654438979254435,0.823095737507383
gbt,ABC,plant-pollinator-mpl-062,senate-committees,1.3189930045470284,1.2998465791648468,0.9399785415063581,0.8211031517983322
ridge,A,senate-committees,contact-primary-school,1.1318799492854903,1.0563206080299445,0.4270596730972587,0.7537694948085402
ridge,AB,senate-committees,contact-primary-school,1.1318799492854903,1.077593939025316,0.588367977434861,0.567253488666389
ridge,ABC,senate-committees,contact-primary-school,1.1318799492854903,1.0792019529137173,0.6005609900733508,0.45681123147490693
gbt,ABC,senate-committees,contact-primary-school,1.1318799492854903,1.0468668751304173,0.3553752893016445,0.7116991679334559
ridge,A,senate-committees,contact-high-school,1.3149893580660719,0.9954999670651634,-0.014286301487978085,0.3623570156174474
ridge,AB,senate-committees,contact-high-school,1.3149893580660719,0.9502439877137552,-0.15796093109852952,0.1747025664822801
ridge,ABC,senate-committees,contact-high-school,1.3149893580660719,0.9278604744668281,-0.22902210403578147,0.08810540597657729
gbt,ABC,senate-committees,contact-high-school,1.3149893580660719,0.9818037431941671,-0.057767846245828064,0.226313175203573
ridge,A,senate-committees,email-Enron,1.80346655331272,1.0279192615173876,0.03474850496548423,0.4446172559322715
ridge,AB,senate-committees,email-Enron,1.80346655331272,1.5692512736972108,0.7084940516194089,0.6496015701105637
ridge,ABC,senate-committees,email-Enron,1.80346655331272,1.6035851730132638,0.7512262589209986,0.6656922033881939
gbt,ABC,senate-committees,email-Enron,1.80346655331272,1.2347793873827297,0.2922080407886629,0.5169257926329549
ridge,A,senate-committees,email-Eu,1.6725121109900603,1.341372253867746,0.5076075929178195,0.8129283195193965
ridge,AB,senate-committees,email-Eu,1.6725121109900603,1.8098769489216386,1.2042563036215843,0.7991296395805242
ridge,ABC,senate-committees,email-Eu,1.6725121109900603,1.8103358116972565,1.2049386151638142,0.8011704265408525
gbt,ABC,senate-committees,email-Eu,1.6725121109900603,1.5824560753908614,0.8660900909775142,0.8544077021705438
ridge,A,senate-committees,NDC-classes,4.08325149712881,1.983308037170566,0.31891917934240643,0.751192079896661
ridge,AB,senate-committees,NDC-classes,4.08325149712881,2.985830599786087,0.6440702620708479,0.8730648621559332
ridge,ABC,senate-committees,NDC-classes,4.08325149712881,2.6974567045330438,0.5505411109388099,0.8452748838134202
gbt,ABC,senate-committees,NDC-classes,4.08325149712881,1.548023450445089,0.17774205281515965,0.48197955578055796
ridge,A,senate-committees,NDC-substances,1.9382074303228396,1.7767354304222316,0.8278930706772968,0.9418185834298379
ridge,AB,senate-committees,NDC-substances,1.9382074303228396,2.0972200730216803,1.1694855930144616,0.9531200606172584
ridge,ABC,senate-committees,NDC-substances,1.9382074303228396,2.101372938695836,1.1739119762852985,0.948303602591767
gbt,ABC,senate-committees,NDC-substances,1.9382074303228396,1.726074760407405,0.7738957686122362,0.9071752291884946
ridge,A,senate-committees,DAWN,1.0417909408473682,0.9834830465261254,-0.39522808386149927,0.967444733838029
ridge,AB,senate-committees,DAWN,1.0417909408473682,1.1370687762650047,3.279868160078443,0.936356381151808
ridge,ABC,senate-committees,DAWN,1.0417909408473682,1.141143550130662,3.3773719200569374,0.8893341627005298
gbt,ABC,senate-committees,DAWN,1.0417909408473682,1.1219525735854368,2.9181581250070536,0.7777454819457542
ridge,A,senate-committees,congress-bills,1.066851977621039,1.0246334139552549,0.36847696705239247,0.8859881123043599
ridge,AB,senate-committees,congress-bills,1.066851977621039,1.1428757398271079,2.137195411585602,0.8904678072669504
ridge,ABC,senate-committees,congress-bills,1.066851977621039,1.1680119236391386,2.5131930216266865,0.7844815590260724
gbt,ABC,senate-committees,congress-bills,1.066851977621039,1.0934287940317657,1.3975471983997485,0.31520436614083447
ridge,A,senate-committees,tags-math-sx,1.1319030898951705,1.125455313672763,0.9511173223649886,0.9568804798706477
ridge,AB,senate-committees,tags-math-sx,1.1319030898951705,1.1936597709310464,1.4681973794924494,0.9051648890729279
ridge,ABC,senate-committees,tags-math-sx,1.1319030898951705,1.1880053176856677,1.4253291400154784,0.8495608673561468
gbt,ABC,senate-committees,tags-math-sx,1.1319030898951705,1.1012245741192475,0.7674162462736491,0.8425950069235356
ridge,A,senate-committees,tags-ask-ubuntu,1.1923896562998082,1.1997979678958732,1.038506808206572,0.9596591517761536
ridge,AB,senate-committees,tags-ask-ubuntu,1.1923896562998082,1.276691249294952,1.438181525018026,0.9366753033865801
ridge,ABC,senate-committees,tags-ask-ubuntu,1.1923896562998082,1.2746364155246046,1.4275009416131401,0.8964070525845073
gbt,ABC,senate-committees,tags-ask-ubuntu,1.1923896562998082,1.1334266824602612,0.6935231603737433,0.864857395741405
ridge,A,senate-committees,cs-cocitations,1.498426821066899,1.2249555729639532,0.4513311953847676,0.6843254679390187
ridge,AB,senate-committees,cs-cocitations,1.498426821066899,1.3197076395855527,0.6414334583785198,0.6127090261089964
ridge,ABC,senate-committees,cs-cocitations,1.498426821066899,1.3269582816538523,0.6559805127540838,0.5939900544754092
gbt,ABC,senate-committees,cs-cocitations,1.498426821066899,1.0939158940389666,0.18842463942437238,0.5661421611861818
ridge,A,senate-committees,diseasome,3.9900640519565753,1.000917341857847,0.000306796724721233,0.29479194727663527
ridge,AB,senate-committees,diseasome,3.9900640519565753,1.4077105617530612,0.13635512640148031,0.6666281162768912
ridge,ABC,senate-committees,diseasome,3.9900640519565753,1.346048726563789,0.11573288081817142,0.5908615807314815
gbt,ABC,senate-committees,diseasome,3.9900640519565753,1.6091118342585267,0.20371196859811377,0.4301885839274268
ridge,A,senate-committees,hospital-lyon,1.0879241574641232,1.0319510699623797,0.3633935301048194,0.8900041131513216
ridge,AB,senate-committees,hospital-lyon,1.0879241574641232,1.1193040901902231,1.356897735857228,0.8093420137222732
ridge,ABC,senate-committees,hospital-lyon,1.0879241574641232,1.1347219073659232,1.5322513317332094,0.6468597929926173
gbt,ABC,senate-committees,hospital-lyon,1.0879241574641232,1.0076682185865278,0.08721401270926862,0.6922496783912453
ridge,A,senate-committees,house-committees,6.46048355911533,1.2694180346785275,0.04933959268658192,0.21273384809944731
ridge,AB,senate-committees,house-committees,6.46048355911533,2.0025681784947476,0.18360428479289786,0.3860790665952087
ridge,ABC,senate-committees,house-committees,6.46048355911533,2.0417309794116987,0.19077632376947817,0.3641385381877949
gbt,ABC,senate-committees,house-committees,6.46048355911533,1.8464276730531701,0.15500965507719658,0.3756160153043273
ridge,A,senate-committees,hypertext-conference,1.1388262015279327,1.0876050589841673,0.6310412445199733,0.9098992564268847
ridge,AB,senate-committees,hypertext-conference,1.1388262015279327,1.1342401620016715,0.9669656053699748,0.8928565677603266
ridge,ABC,senate-committees,hypertext-conference,1.1388262015279327,1.139154032617559,1.0023614496832607,0.8516018673701747
gbt,ABC,senate-committees,hypertext-conference,1.1388262015279327,0.9958840828700699,-0.029647984923810967,0.7229747437800222
